2557521,351120282,7.52541151173204e-05
2557521,174145542,7.52541151173204e-05
2557521,193042922,7.52541151173204e-05
2557521,21575905,7.52541151173204e-05
14159148,240649814,0.00030168379750176473
14159148,577459091,0.00030168379750176473
14159148,249677516,0.00030168379750176473
14159148,80803819,0.00030168379750176473
14159148,34262462,0.00030168379750176473
14159148,769108935726997504,0.00030168379750176473
14159148,255471924,0.00030168379750176473
14159148,85796380,0.00030168379750176473
14159148,70985635,0.00030168379750176473
14159148,44425241,0.00030168379750176473
14159148,160858057,0.00030168379750176473
14159148,130549887,0.00030168379750176473
14159148,104227735,0.00030168379750176473
14159148,258143215,0.00030168379750176473
14159148,48476482,0.00030168379750176473
14159148,33960482,0.00030168379750176473
14159148,1002351,0.00030168379750176473
14159148,145746533,0.00030168379750176473
14159148,539810130,0.00030168379750176473
14159148,227653209,0.00030168379750176473
14159148,351120282,0.00030168379750176473
14159148,65551087,0.00030168379750176473
14159148,482353209,0.00030168379750176473
14159148,1900949636,0.00030168379750176473
14159148,380824639,0.00030168379750176473
14159148,295032345,0.00030168379750176473
14159148,1686862418,0.00030168379750176473
14159148,606154629,0.00030168379750176473
14159148,1269258001,0.00030168379750176473
14159148,3048160253,0.00030168379750176473
14159148,48878503,0.00030168379750176473
14159148,35104711,0.00030168379750176473
14159148,2414812230,0.00030168379750176473
14159148,395319702,0.00030168379750176473
14159148,253137919,0.00030168379750176473
14159148,23583267,0.00030168379750176473
14159148,1511622306,0.00030168379750176473
14159148,174145542,0.00030168379750176473
14159148,342181234,0.00030168379750176473
14159148,1400819095,0.00030168379750176473
14159148,47408060,0.00030168379750176473
14159148,59179684,0.00030168379750176473
14159148,235199409,0.00030168379750176473
14159148,1189532996,0.00030168379750176473
14159148,2996465812,0.00030168379750176473
14159148,57596040,0.00030168379750176473
14159148,533233011,0.00030168379750176473
14159148,394593711,0.00030168379750176473
14159148,226875363,0.00030168379750176473
14159148,44366594,0.00030168379750176473
14159148,3730165402,0.00030168379750176473
14159148,1638819715,0.00030168379750176473
14159148,2302683607,0.00030168379750176473
14159148,234538119,0.00030168379750176473
14159148,193042922,0.00030168379750176473
14159148,207873823,0.00030168379750176473
14159148,21575905,0.00030168379750176473
14159148,276991521,0.00030168379750176473
14159148,314152424,0.00030168379750176473
14159148,804063024,0.00030168379750176473
14159148,1335173599,0.00030168379750176473
14159148,120852788,0.00030168379750176473
14159148,22179107,0.00030168379750176473
14159148,3342748858,0.00030168379750176473
14159148,1204463438,0.00030168379750176473
14159148,80230154,0.00030168379750176473
14159148,115102139,0.00030168379750176473
14159148,702408732353961985,0.00030168379750176473
14159148,2496449108,0.00030168379750176473
14159148,4117939762,0.00030168379750176473
14159148,2653227222,0.00030168379750176473
14159148,1037365089471549440,0.00030168379750176473
14159148,940517950552985600,0.00030168379750176473
14159148,1609012052,0.00030168379750176473
14159148,784027809756872704,0.00030168379750176473
14159148,45215199,0.00030168379750176473
14159148,885506786681376770,0.00030168379750176473
14159148,859683611171278849,0.00030168379750176473
14159148,1056776126486331392,0.00030168379750176473
207809313,240649814,0.01604780805215163
207809313,60937837,0.01604780805215163
207809313,18071358,0.01604780805215163
207809313,17710740,0.01604780805215163
207809313,78259714,0.01604780805215163
207809313,94761188,0.01604780805215163
207809313,95588504,0.01604780805215163
207809313,769108935726997504,0.01604780805215163
207809313,35459949,0.01604780805215163
207809313,44425241,0.01604780805215163
207809313,258143215,0.01604780805215163
207809313,390677061,0.01604780805215163
207809313,735095544,0.01604780805215163
207809313,18159588,0.01604780805215163
207809313,1414858003,0.01604780805215163
207809313,35104711,0.01604780805215163
207809313,141584822,0.01604780805215163
207809313,996592540257157121,0.01604780805215163
207809313,115102139,0.01604780805215163
122453931,39240673,0.00015753812197114839
122453931,577459091,0.00015753812197114839
122453931,78259714,0.00015753812197114839
122453931,185159449,0.00015753812197114839
122453931,769108935726997504,0.00015753812197114839
122453931,35459949,0.00015753812197114839
122453931,44425241,0.00015753812197114839
122453931,130549887,0.00015753812197114839
122453931,1414858003,0.00015753812197114839
122453931,351120282,0.00015753812197114839
122453931,1900949636,0.00015753812197114839
122453931,1269258001,0.00015753812197114839
122453931,23583267,0.00015753812197114839
122453931,47408060,0.00015753812197114839
122453931,1189532996,0.00015753812197114839
122453931,394593711,0.00015753812197114839
122453931,226875363,0.00015753812197114839
122453931,44366594,0.00015753812197114839
122453931,20906660,0.00015753812197114839
122453931,276991521,0.00015753812197114839
122453931,115102139,0.00015753812197114839
3171712086,240649814,0.3041866330607387
3171712086,39240673,0.3041866330607387
3171712086,1153045459,0.3041866330607387
